location,total_sqft,BHK,bath,price
Hebbal,2790.0,4,4.0,198.0
Hebbal,1075.0,2,2.0,52.0
Hebbal,3067.0,4,4.0,230.0
Hebbal,2526.0,3,2.0,250.0
Hebbal,3067.0,4,4.0,230.0
Hebbal,823.0,2,2.0,50.63
Hebbal,1420.0,2,2.0,123.0
Hebbal,1420.0,2,2.0,99.39
Hebbal,4235.0,4,4.0,365.0
Hebbal,1700.0,3,3.0,124.0
Hebbal,3960.0,4,5.0,386.0
Hebbal,1420.0,2,2.0,99.39
Hebbal,1440.0,2,2.0,115.0
Hebbal,1100.0,2,2.0,54.0
Hebbal,2400.0,3,4.0,180.0
Hebbal,1420.0,2,2.0,107.0
Hebbal,1320.0,2,2.0,92.0
Hebbal,919.0,2,2.0,49.0
Hebbal,1645.0,3,3.0,135.0
Hebbal,2080.0,3,3.0,175.0
Hebbal,2483.0,4,5.0,230.0
Hebbal,2600.0,3,3.0,195.0
Hebbal,1645.0,3,3.0,117.0
Hebbal,1251.0,2,2.0,88.73
Hebbal,1645.0,3,3.0,121.0
Hebbal,1760.0,3,3.0,123.0
Hebbal,2790.0,4,4.0,198.0
Hebbal,3960.0,4,5.0,386.0
Hebbal,1645.0,3,3.0,120.0
Hebbal,1255.0,3,2.0,90.0
Hebbal,1645.0,3,3.0,117.0
Hebbal,1636.0,3,3.0,119.0
Hebbal,1255.0,3,2.0,95.0
Hebbal,2790.0,4,4.0,198.0
Hebbal,1255.0,3,2.0,95.0
Hebbal,1088.0,2,2.0,61.45
Hebbal,1349.0,2,2.0,97.8
Hebbal,1344.0,2,2.0,108.0
Hebbal,1255.0,3,2.0,90.0
Hebbal,1138.0,2,2.0,110.0
Hebbal,2790.0,4,5.0,204.0
Hebbal,1088.0,2,2.0,62.0
Hebbal,1987.0,3,4.0,165.0
Hebbal,2790.0,4,5.0,198.0
Hebbal,1299.0,2,2.0,100.0
Hebbal,1200.0,2,2.0,60.0
Hebbal,1645.0,3,3.0,117.0
Hebbal,1390.0,2,2.0,95.0
Hebbal,1333.0,2,2.0,100.0
Hebbal,2650.0,3,4.0,199.0
Hebbal,1800.0,3,3.0,140.0
Hebbal,2470.0,4,4.0,203.0
Hebbal,1255.0,3,2.0,95.0
Hebbal,1333.0,2,2.0,104.0
Hebbal,1645.0,3,3.0,117.0
Hebbal,2600.0,3,3.0,199.0
Hebbal,1345.0,2,2.0,97.0
Hebbal,985.0,2,2.0,62.0
Hebbal,1320.0,2,2.0,91.0
Hebbal,2388.0,3,3.0,195.0
Hebbal,1040.0,2,2.0,55.0
Hebbal,2600.0,3,3.0,195.0
Hebbal,1075.0,2,2.0,52.0
Hebbal,2630.0,4,5.0,188.0
Hebbal,2790.0,4,5.0,198.0
Hebbal,1645.0,3,3.0,113.0
Hebbal,1420.0,2,2.0,99.39
Hebbal,3520.0,3,5.0,320.0
Hebbal,1162.0,2,2.0,69.0
Hebbal,1100.0,2,2.0,60.0
Hebbal,4235.0,4,5.0,364.0
Hebbal,1299.0,2,2.0,97.0
Hebbal,2470.0,4,5.0,192.0
Hebbal,1645.0,3,3.0,117.0
Hebbal,1920.0,3,3.0,134.0
Hebbal,3520.0,3,5.0,240.0
Hebbal,1920.0,3,3.0,150.0
Hebbal,2375.0,4,4.0,189.0
Hebbal,1420.0,2,2.0,99.26
Hebbal,1252.0,2,2.0,92.0
Hebbal,2790.0,4,4.0,198.0
Hebbal,1162.0,2,2.0,59.0
Hebbal,1294.0,2,2.0,115.0
Hebbal,4225.0,4,6.0,359.0
Hebbal,1150.0,2,2.0,57.0
Hebbal,1740.0,3,2.0,137.0
Hebbal,1662.0,3,3.0,155.0
Hebbal,2250.0,3,3.0,219.0
Hebbal,1349.0,2,2.0,98.0
Hebbal,4000.0,4,6.0,370.0
Hebbal,1349.0,2,2.0,96.8
Hebbal Kempapura,1700.0,3,3.0,155.0
Hebbal Kempapura,1800.0,3,3.0,175.0
Hebbal Kempapura,2900.0,3,4.0,300.0
Hebbal Kempapura,3522.0,3,3.0,380.0
Hebbal Kempapura,2280.0,5,5.0,200.0
Hebbal Kempapura,1200.0,2,2.0,125.0
Hebbal Kempapura,2900.0,3,4.0,240.0
Hebbal Kempapura,1300.0,2,2.0,102.0
Hebbal Kempapura,1466.0,3,2.0,140.0
Hebbal Kempapura,1725.0,3,2.0,165.0
Hebbal Kempapura,1200.0,3,3.0,125.0
Hebbal Kempapura,3408.0,3,3.0,260.0
Hebbal Kempapura,1485.0,2,3.0,132.0
Hebbal Kempapura,1400.0,2,2.0,108.0
Hebbal Kempapura,1800.0,3,3.0,150.0
Hebbal Kempapura,2400.0,5,5.0,200.0
Hebbal Kempapura,2800.0,5,5.0,220.0
Hebbal Kempapura,1785.0,3,3.0,165.0
Hebbal Kempapura,3729.0,4,4.0,384.0
Hebbal Kempapura,1600.0,3,3.0,170.0
Hebbal Kempapura,1730.0,3,3.0,175.0
Hegde Nagar,1569.0,3,3.0,101.0
Hegde Nagar,3000.0,6,7.0,210.0
Hegde Nagar,2026.0,3,3.0,132.0
Hegde Nagar,1801.0,3,3.0,115.0
Hegde Nagar,1050.0,2,1.0,56.0
Hegde Nagar,1341.0,2,2.0,97.0
Hegde Nagar,2112.95,3,4.0,145.0
Hegde Nagar,1200.0,4,4.0,83.0
Hegde Nagar,1703.0,3,3.0,113.0
Hegde Nagar,1570.0,3,3.0,105.0
Hegde Nagar,1801.0,3,3.0,140.0
Hegde Nagar,1584.01,3,3.0,103.0
Hegde Nagar,1965.0,3,4.0,125.0
Hegde Nagar,1200.0,2,2.0,75.0
Hegde Nagar,1847.0,3,3.0,135.0
Hegde Nagar,1965.0,3,4.0,132.0
Hegde Nagar,1703.0,3,3.0,125.0
Hegde Nagar,1847.0,3,3.0,125.0
Hegde Nagar,2144.6,3,4.0,145.0
Hegde Nagar,1718.0,3,3.0,119.0
Hegde Nagar,1847.0,3,3.0,123.0
Hegde Nagar,1340.0,2,2.0,72.0
Hegde Nagar,2087.01,3,3.0,115.0
Hegde Nagar,1703.0,3,3.0,130.0
Hegde Nagar,2087.01,3,4.0,135.0
Hegde Nagar,1718.0,3,3.0,130.0
Hegde Nagar,1884.0,3,4.0,118.0
Hegde Nagar,1930.0,3,4.0,122.0
Hegde Nagar,1584.01,3,3.0,104.0
Hegde Nagar,1168.0,3,2.0,68.0
Hegde Nagar,2162.03,3,4.0,129.0
Hegde Nagar,2087.01,3,4.0,160.0
Hegde Nagar,1000.0,2,2.0,66.0
Hegde Nagar,1348.0,3,2.0,80.5
Hennur,1075.0,2,2.0,52.0
Hennur,1255.0,2,2.0,52.32
Hennur,1225.0,2,2.0,57.0
Hennur,1255.0,2,2.0,57.5
Hennur,1259.0,2,2.0,57.0
Hennur,1255.0,2,2.0,53.5
Hennur,1285.0,2,2.0,60.0
Hennur,1285.0,2,2.0,60.0
Hennur,1100.0,2,2.0,60.0
Hennur,1231.0,2,2.0,48.0
Hennur,1255.0,2,2.0,58.0
Hennur,1040.0,2,2.0,42.12
Hennur,1255.0,2,2.0,54.5
Hennur,1041.0,2,2.0,40.6
Hennur,1255.0,2,2.0,55.5
Hennur,1231.0,2,2.0,50.0
Hennur,2500.0,5,5.0,125.0
Hennur,1160.0,2,2.0,49.0
Hennur,2400.0,3,3.0,135.0
Hennur,1255.0,2,2.0,53.5
Hennur,1255.0,2,2.0,55.5
Hennur,1100.0,2,2.0,44.55
Hennur,1255.0,2,2.0,57.5
Hennur,960.0,2,2.0,48.0
Hennur,1020.0,2,2.0,48.0
Hennur,1255.0,2,2.0,52.32
Hennur,1295.0,2,2.0,64.0
Hennur,1935.0,3,3.0,102.0
Hennur,1345.0,3,2.0,69.0
Hennur,1255.0,2,2.0,58.0
Hennur,1420.0,2,2.0,62.0
Hennur,1155.0,2,2.0,54.5
Hennur,1255.0,2,2.0,52.32
Hennur,1255.0,2,2.0,52.35
Hennur,1255.0,2,2.0,54.5
Hennur,1830.0,3,2.0,113.0
Hennur,1830.5,3,3.0,84.205
Hennur,1255.0,2,2.0,55.5
Hennur,1255.0,2,2.0,53.57
Hennur,1255.0,2,2.0,56.5
Hennur,1050.0,2,2.0,42.73
Hennur,1295.0,2,2.0,62.0
Hennur Road,2089.0,3,3.0,140.0
Hennur Road,5000.0,8,8.0,250.0
Hennur Road,1385.0,2,2.0,83.09
Hennur Road,1317.5,2,2.0,63.77
Hennur Road,2264.0,3,3.0,159.0
Hennur Road,1157.0,2,2.0,84.0
Hennur Road,1904.0,3,3.0,120.0
Hennur Road,1891.0,3,3.0,109.0
Hennur Road,1561.0,3,3.0,95.0
Hennur Road,2060.0,3,3.0,149.0
Hennur Road,1482.0,3,2.0,92.0
Hennur Road,1232.0,2,2.0,89.0
Hennur Road,1065.0,2,2.0,42.6
Hennur Road,1482.0,3,2.0,87.0
Hennur Road,1891.0,3,3.0,139.0
Hennur Road,1703.0,3,3.0,101.0
Hennur Road,1232.0,2,2.0,69.61
Hennur Road,987.0,2,2.0,49.0
Hennur Road,2160.0,3,3.0,160.0
Hennur Road,1680.0,3,3.0,99.27
Hennur Road,1065.0,2,2.0,42.6
Hennur Road,1385.0,2,2.0,83.09
Hennur Road,2350.0,3,3.0,174.0
Hennur Road,1586.0,3,3.0,93.94
Hennur Road,1975.0,3,3.0,123.0
Hennur Road,1290.0,3,2.0,94.5
Hennur Road,901.0,2,2.0,49.5
Hennur Road,1445.0,3,3.0,86.56
Hennur Road,1482.0,3,2.0,97.0
Hennur Road,1182.0,2,2.0,82.5
Hennur Road,1036.0,2,2.0,59.46
Hennur Road,1891.0,3,3.0,109.0
Hennur Road,1232.0,2,2.0,69.61
Hennur Road,2320.0,3,3.0,170.0
Hennur Road,1936.0,3,3.0,118.0
Hennur Road,1480.0,2,2.0,65.0
Hennur Road,1590.0,3,3.0,96.5
Hennur Road,1445.0,3,2.0,105.0
Hennur Road,1036.0,2,2.0,59.45
Hennur Road,1832.0,3,3.0,125.0
Hennur Road,1359.0,2,2.0,104.0
Hennur Road,1341.0,2,2.0,75.76
Hennur Road,1040.0,2,2.0,50.0
Hennur Road,1414.0,2,2.0,84.18
Hennur Road,1949.0,3,3.0,133.0
Hennur Road,1232.0,2,2.0,89.0
Hennur Road,1250.0,3,2.0,77.88
Hennur Road,2502.0,4,4.0,180.0
Hennur Road,1831.0,3,3.0,110.0
Hennur Road,1232.0,2,2.0,87.0
Hennur Road,1232.0,2,2.0,74.0
Hennur Road,1232.0,2,2.0,66.0
Hennur Road,1341.0,2,2.0,95.0
Hennur Road,1232.0,2,2.0,88.0
Hennur Road,2365.0,3,4.0,175.0
Hennur Road,1310.0,2,2.0,66.0
Hennur Road,1015.0,2,2.0,50.0
Hennur Road,2264.0,3,3.0,168.0
Hennur Road,2002.0,3,3.0,120.0
Hennur Road,1232.0,2,2.0,69.6
Hennur Road,1195.0,2,2.0,73.0
Hennur Road,1020.0,2,2.0,47.0
Hennur Road,5100.0,5,6.0,375.0
Hennur Road,1061.0,2,2.0,54.92
Hennur Road,1020.0,2,2.0,45.0
Hennur Road,2041.0,3,3.0,128.0
Hennur Road,1232.0,2,2.0,87.0
Hennur Road,1066.0,2,2.0,52.23
Hennur Road,973.0,2,2.0,56.0
Hennur Road,1255.0,2,2.0,84.0
Hennur Road,1232.0,2,2.0,83.0
Hennur Road,1832.0,3,3.0,116.0
Hennur Road,2050.0,3,3.0,120.0
Hennur Road,1445.0,3,2.0,86.69
Hennur Road,1445.0,3,2.0,83.0
Hennur Road,1654.0,3,3.0,97.8
Hennur Road,1480.0,3,3.0,100.0
Hennur Road,1450.0,3,3.0,88.6
Hennur Road,1155.0,2,2.0,69.18
Hennur Road,1053.0,2,2.0,53.0
Hennur Road,1195.0,2,2.0,59.0
Hennur Road,1904.0,3,3.0,129.0
Hennur Road,1981.0,3,3.0,134.0
Hennur Road,1155.0,2,2.0,69.18
Hennur Road,1590.0,3,3.0,105.0
Hennur Road,2041.0,3,3.0,138.0
Hennur Road,1100.0,3,2.0,78.0
Hennur Road,1880.0,4,4.0,154.0
Hennur Road,1232.0,2,2.0,69.61
Hennur Road,1748.0,3,3.0,103.0
Hennur Road,1460.0,2,2.0,80.3
Hennur Road,1933.0,3,3.0,140.0
Hennur Road,1030.0,2,2.0,46.5
Hennur Road,1232.0,2,2.0,69.61
Hennur Road,1445.0,3,2.0,89.56
Hennur Road,973.0,2,2.0,50.74
Hennur Road,1305.0,3,2.0,77.0
Hennur Road,1165.0,2,2.0,67.0
Hennur Road,980.0,2,2.0,51.0
Hennur Road,1232.0,2,2.0,80.0
Hennur Road,1085.0,2,2.0,43.4
Hennur Road,950.0,2,2.0,55.0
Hennur Road,1140.0,2,2.0,56.0
Hennur Road,1891.0,3,3.0,110.0
Hennur Road,1165.0,2,2.0,52.0
Hennur Road,1450.0,2,2.0,80.0
Hennur Road,1155.0,2,2.0,69.18
Hennur Road,1936.0,3,3.0,131.0
Hoodi,985.0,2,2.0,67.0
Hoodi,1425.0,2,2.0,80.0
Hoodi,1420.0,2,2.0,75.0
Hoodi,1639.0,3,3.0,110.0
Hoodi,1639.0,3,3.0,98.32
Hoodi,1026.0,2,2.0,60.87
Hoodi,1050.0,2,2.0,50.0
Hoodi,1400.0,2,2.0,78.0
Hoodi,2400.0,5,5.0,160.0
Hoodi,1196.0,2,2.0,71.74
Hoodi,1500.0,2,2.0,84.0
Hoodi,1055.0,2,2.0,57.63
Hoodi,1925.0,3,2.0,114.0
Hoodi,1400.0,2,2.0,82.0
Hoodi,706.0,1,1.0,48.24
Hoodi,1257.0,2,2.0,69.0
Hoodi,1132.0,2,2.0,67.9
Hoodi,1925.0,3,3.0,110.0
Hoodi,1257.0,2,2.0,71.03
Hoodi,1305.0,2,2.0,75.0
Hoodi,1240.0,2,2.0,65.0
Hoodi,1108.0,2,2.0,74.23
Hoodi,1257.0,2,2.0,68.5
Hoodi,1000.0,2,2.0,48.0
Hoodi,1063.0,2,2.0,61.17
Hoodi,1259.0,2,2.0,69.45
Hoodi,711.0,1,1.0,42.65
Hoodi,863.0,1,1.0,40.55
Hoodi,1715.0,3,2.0,100.0
Hoodi,1447.0,2,3.0,76.0
Hoodi,2144.0,3,3.0,140.0
Hoodi,1108.0,2,2.0,66.46
Hoodi,1837.0,3,3.0,110.0
Hoodi,3385.0,4,4.0,220.0
Hoodi,1181.0,2,2.0,55.0
Hoodi,1490.0,3,3.0,85.0
Hoodi,1258.5,2,2.0,59.135
Horamavu Agara,1200.0,2,2.0,45.0
Horamavu Agara,1560.0,3,3.0,75.0
Horamavu Agara,755.0,2,2.0,37.49
Horamavu Agara,982.0,2,2.0,47.65
Horamavu Agara,1650.0,3,2.0,75.0
Horamavu Agara,950.0,2,2.0,39.0
Horamavu Agara,1756.0,3,3.0,92.0
Horamavu Agara,1106.0,2,2.0,43.09
Horamavu Agara,1079.0,2,2.0,41.0
Horamavu Agara,1265.0,3,2.0,65.0
Horamavu Agara,1060.0,2,2.0,37.0
Horamavu Agara,1107.83,2,2.0,41.51
Horamavu Agara,980.0,2,2.0,38.19
Horamavu Agara,1250.0,3,3.0,65.0
Horamavu Agara,1145.0,2,2.0,41.21
Horamavu Agara,2400.0,5,3.0,80.0
Horamavu Agara,1000.0,2,2.0,46.0
Horamavu Agara,760.0,2,2.0,37.49
Horamavu Agara,1150.0,2,2.0,42.0
Horamavu Agara,750.0,2,2.0,37.49
Horamavu Agara,625.0,1,1.0,27.0
Horamavu Agara,1080.0,2,2.0,38.0
Horamavu Agara,994.0,2,2.0,42.28
Horamavu Agara,1107.83,2,2.0,41.51
Horamavu Agara,1090.0,2,2.0,46.0
Horamavu Agara,1400.0,3,3.0,63.0
Horamavu Agara,1557.0,3,3.0,70.0
Horamavu Agara,1058.0,2,2.0,47.0
Horamavu Banaswadi,1460.0,2,2.0,80.5
Horamavu Banaswadi,1156.0,2,2.0,46.0
Horamavu Banaswadi,1180.0,2,2.0,58.0
Horamavu Banaswadi,1307.0,2,2.0,51.6
Horamavu Banaswadi,3800.0,6,8.0,200.0
Horamavu Banaswadi,1357.0,2,2.0,54.0
Horamavu Banaswadi,925.0,2,2.0,38.0
Horamavu Banaswadi,1272.0,2,2.0,48.0
Horamavu Banaswadi,1225.0,2,2.0,49.5
Horamavu Banaswadi,1272.0,2,2.0,51.5
Horamavu Banaswadi,1272.0,2,2.0,51.5
Horamavu Banaswadi,1156.0,2,2.0,46.9
Horamavu Banaswadi,1200.0,2,2.0,45.0
Horamavu Banaswadi,1254.0,2,2.0,47.0
Horamavu Banaswadi,1610.0,3,3.0,68.0
Horamavu Banaswadi,1210.0,2,2.0,50.0
Horamavu Banaswadi,1357.0,2,2.0,54.0
Horamavu Banaswadi,1272.0,2,2.0,50.0
Horamavu Banaswadi,1200.0,2,2.0,45.0
Horamavu Banaswadi,1025.0,2,2.0,45.0
Horamavu Banaswadi,1081.0,2,2.0,52.0
Horamavu Banaswadi,1000.0,2,2.0,50.0
Hormavu,1500.0,2,2.0,78.0
Hormavu,1150.0,2,2.0,55.0
Hormavu,1180.0,2,2.0,50.0
Hormavu,1200.0,2,2.0,67.0
Hormavu,1200.0,2,3.0,70.0
Hormavu,1175.0,2,2.0,52.0
Hormavu,1351.0,1,2.0,53.0
Hormavu,1141.0,2,2.0,44.4
Hormavu,1130.0,2,2.0,42.3
Hormavu,1725.0,3,3.0,85.0
Hormavu,1153.0,2,2.0,65.0
Hormavu,1150.0,2,2.0,53.11
Hormavu,1123.0,2,2.0,56.0
Hormavu,1385.0,3,2.0,69.0
Hormavu,1030.0,2,2.0,49.35
Hormavu,1018.0,2,2.0,50.8
Hormavu,1555.0,3,3.0,75.0
Hormavu,1143.0,2,2.0,53.0
Hormavu,1100.0,2,2.0,38.0
Hormavu,1000.0,2,2.0,50.0
Hormavu,1200.0,2,2.0,68.0
Hormavu,1200.0,2,2.0,68.0
Hormavu,765.0,2,2.0,37.49
Hormavu,1081.5,2,2.0,38.665
Hormavu,1250.0,2,2.0,60.0
Hormavu,965.0,2,2.0,37.15
Hormavu,583.0,1,1.0,28.275
Hormavu,1129.0,2,2.0,44.0
Hormavu,1385.0,3,2.0,69.25
Hormavu,1165.0,2,2.0,40.0
Hormavu,1065.0,2,2.0,50.92
Hormavu,1046.0,2,2.0,60.0
Hormavu,1400.0,2,2.0,75.0
Hormavu,1365.0,3,2.0,65.0
Hormavu,1196.0,2,2.0,44.8
Hormavu,1263.0,2,2.0,47.36
Hormavu,1015.0,2,2.0,39.08
Hormavu,1200.0,2,2.0,73.0
Hormavu,1250.0,2,2.0,65.0
Hormavu,1075.0,2,2.0,53.7
Hormavu,980.0,2,2.0,42.0
Hormavu,1075.0,2,2.0,53.7
Hormavu,2282.0,4,4.0,115.0
Hormavu,1206.0,2,2.0,55.0
Hormavu,1310.0,2,2.0,67.0
Hormavu,1310.0,2,2.0,60.0
Hormavu,1020.0,2,2.0,45.75
Hormavu,1210.0,2,2.0,69.0
Hosa Road,1652.0,3,3.0,85.0
Hosa Road,1161.0,2,2.0,55.15
Hosa Road,1161.0,2,2.0,55.15
Hosa Road,1365.0,2,2.0,92.0
Hosa Road,1243.0,2,2.0,48.5
Hosa Road,1332.0,3,2.0,86.12
Hosa Road,615.0,1,1.0,28.29
Hosa Road,1318.0,3,2.0,85.28
Hosa Road,1133.0,2,2.0,52.0
Hosa Road,1016.0,2,2.0,40.0
Hosa Road,972.0,2,2.0,40.0
Hosa Road,1161.0,2,2.0,55.15
Hosa Road,1532.0,3,3.0,98.13
Hosa Road,1680.0,3,3.0,101.0
Hosa Road,880.0,2,2.0,50.0
Hosa Road,1533.0,3,3.0,98.18
Hosa Road,1040.0,2,2.0,68.59
Hosa Road,1040.0,2,2.0,61.0
Hosa Road,1245.0,2,2.0,62.0
Hosa Road,1311.0,3,2.0,84.86
Hosa Road,800.0,1,1.0,39.99
Hosa Road,1364.0,2,2.0,64.79
Hosa Road,1016.0,2,2.0,45.0
Hosa Road,1360.0,2,2.0,77.61
Hosa Road,1170.0,2,2.0,65.0
Hosa Road,1161.0,2,2.0,55.15
Hosa Road,1470.0,3,2.0,84.22
Hosa Road,1161.0,2,2.0,48.75
Hosa Road,1016.0,2,2.0,39.95
Hosakerehalli,2378.0,3,3.0,262.0
Hosakerehalli,2376.0,3,3.0,203.0
Hosakerehalli,3205.0,4,5.0,380.0
Hosakerehalli,3024.0,4,5.0,350.0
Hosakerehalli,2400.0,5,5.0,250.0
Hosakerehalli,1817.0,3,4.0,153.0
Hosakerehalli,1304.0,2,2.0,100.0
Hosakerehalli,2480.0,3,3.0,245.0
Hosakerehalli,925.0,2,2.0,46.5
Hosakerehalli,2480.0,3,4.0,260.0
Hosakerehalli,1596.0,3,3.0,79.8
Hosakerehalli,1200.0,3,2.0,100.0
Hosakerehalli,3205.0,4,4.0,300.0
Hosakerehalli,3033.0,4,4.0,326.0
Hosakerehalli,600.0,2,2.0,65.0
Hosakerehalli,2480.0,3,4.0,265.0
Hosakerehalli,925.0,2,2.0,46.25
Hosakerehalli,2376.0,3,3.0,240.0
Hosakerehalli,1500.0,5,6.0,145.0
Hoskote,1250.0,3,3.0,50.0
Hoskote,1225.0,3,3.0,40.0
Hoskote,1740.0,3,3.0,60.0
Hoskote,1170.0,2,2.0,45.0
Hoskote,1200.0,3,3.0,57.0
Hoskote,1069.0,3,2.0,38.0
Hoskote,1095.0,2,2.0,33.6
Hoskote,1065.0,2,2.0,31.5
Hoskote,1395.0,3,2.0,63.0
Hoskote,1065.0,2,2.0,28.5
Hoskote,945.0,2,2.0,35.0
Hoskote,1003.5,2,2.0,28.095
Hoskote,1065.0,2,2.0,33.75
Hoskote,509.0,1,1.0,23.0
Hosur Road,1656.0,2,2.0,120.0
Hosur Road,1194.0,2,2.0,69.0
Hosur Road,3300.0,5,5.0,240.0
Hosur Road,1510.0,3,2.0,105.0
Hosur Road,1427.0,3,2.0,80.63
Hosur Road,1508.0,3,2.0,110.0
Hosur Road,460.0,1,1.0,21.0
Hosur Road,1179.0,2,2.0,49.0
Hosur Road,950.0,2,2.0,60.0
Hosur Road,1194.0,2,2.0,71.64
Hosur Road,1766.0,3,3.0,130.0
Hosur Road,1689.0,3,3.0,103.0
Hosur Road,3600.0,5,5.0,180.0
Hosur Road,1170.0,2,2.0,48.0
Hosur Road,1250.0,2,2.0,55.0
Hosur Road,1689.0,3,3.0,103.0
Hosur Road,2000.0,4,4.0,130.0
Hosur Road,1250.0,2,2.0,65.0
Hosur Road,1689.0,3,3.0,103.0
Hosur Road,1223.0,2,2.0,93.0
Hosur Road,1919.0,3,3.0,117.0
Hulimavu,1125.0,2,2.0,50.0
Hulimavu,1242.0,2,2.0,51.0
Hulimavu,1823.0,3,3.0,100.0
Hulimavu,1300.0,2,2.0,36.0
Hulimavu,1080.0,2,2.0,43.2
Hulimavu,1100.0,2,2.0,71.5
Hulimavu,688.0,1,1.0,50.0
Hulimavu,1255.0,2,2.0,73.0
Hulimavu,1200.0,4,4.0,75.0
Hulimavu,1058.0,2,2.0,48.0
Hulimavu,1375.0,2,2.0,80.0
Hulimavu,1248.0,2,2.0,69.0
Hulimavu,1818.0,3,3.0,135.0
Hulimavu,1225.0,2,2.0,55.0
Hulimavu,1255.0,2,2.0,74.0
Hulimavu,1175.0,2,2.0,45.0
Hulimavu,1255.0,2,2.0,69.0
Hulimavu,1255.0,2,2.0,66.0
Hulimavu,3035.0,3,5.0,271.0
Hulimavu,3035.0,3,5.0,220.0
Hulimavu,1127.0,2,2.0,65.0
Hulimavu,1200.0,2,2.0,50.0
Hulimavu,1200.0,2,2.0,75.0
Hulimavu,1430.0,3,2.0,90.0
Hulimavu,850.0,2,1.0,39.5
Hulimavu,1000.0,2,2.0,45.0
Hulimavu,3560.0,4,5.0,318.0
Hulimavu,1011.0,2,2.0,38.0
Hulimavu,1276.0,2,2.0,76.0
Hulimavu,1500.0,2,2.0,90.0
Hulimavu,1315.0,2,2.0,60.48
Hulimavu,1021.0,2,2.0,76.0
Hulimavu,581.0,1,1.0,29.0
Hulimavu,935.0,2,2.0,45.0
Hulimavu,1050.0,2,2.0,125.0
Hulimavu,1200.0,4,4.0,75.0
Hulimavu,1260.0,3,2.0,82.0
Hulimavu,450.0,1,1.0,20.0
Hulimavu,1231.0,2,2.0,84.5
Hulimavu,1916.0,3,2.0,150.0
Hulimavu,1115.0,2,2.0,44.6
ITPL,1200.0,3,3.0,56.12
ITPL,1548.0,3,3.0,89.5
ITPL,1200.0,3,3.0,68.4
ITPL,1200.0,3,3.0,56.12
ITPL,1200.0,3,3.0,56.12
ITPL,1500.0,3,3.0,61.52
ITPL,5667.5,4,5.0,300.0
Iblur Village,3235.0,3,3.0,235.0
Iblur Village,3596.0,4,5.0,290.0
Iblur Village,1920.0,3,3.0,130.0
Iblur Village,1995.0,3,3.0,135.0
Iblur Village,3596.0,4,5.0,282.0
Iblur Village,1918.0,3,3.0,129.0
Iblur Village,2100.0,3,4.0,145.0
Iblur Village,1920.0,3,3.0,150.0
Iblur Village,1920.0,3,3.0,130.0
Iblur Village,1920.0,3,3.0,150.0
Iblur Village,2000.0,3,4.0,138.0
Iblur Village,3596.0,4,5.0,260.0
Iblur Village,3596.0,4,5.0,279.0
Iblur Village,2666.0,3,4.0,200.0
Iblur Village,5384.0,5,5.0,420.0
Iblur Village,3596.0,4,5.0,297.0
Iblur Village,5515.0,5,6.0,425.0
Iblur Village,1920.0,3,3.0,130.0
Iblur Village,3596.0,4,4.0,268.0
Indira Nagar,1200.0,2,2.0,93.0
Indira Nagar,1128.0,2,2.0,105.0
Indira Nagar,2800.0,3,3.0,330.0
Indira Nagar,1650.0,3,3.0,200.0
Indira Nagar,1210.0,2,2.0,102.0
Indira Nagar,1224.0,2,2.0,105.0
Indira Nagar,2070.0,3,3.0,225.0
Indira Nagar,500.0,1,1.0,70.0
Indira Nagar,1400.0,2,2.0,168.0
Indira Nagar,2400.0,4,4.0,525.0
Indira Nagar,1145.0,2,2.0,100.0
Indira Nagar,1470.0,2,2.0,170.0
Indira Nagar,2700.0,3,3.0,324.0
Indira Nagar,850.0,1,1.0,57.0
Indira Nagar,3250.0,8,8.0,600.0
Indira Nagar,2601.0,3,4.0,312.0
Indira Nagar,1260.0,2,2.0,100.0
Indira Nagar,1740.0,3,3.0,191.0
Indira Nagar,1650.0,3,3.0,220.0
Indira Nagar,1440.0,3,3.0,275.0
Indira Nagar,1475.0,2,2.0,171.0
Indira Nagar,3200.0,4,4.0,440.0
Indira Nagar,4000.0,4,4.0,700.0
Indira Nagar,850.0,1,1.0,60.0
Indira Nagar,2400.0,4,4.0,405.0
Indira Nagar,1800.0,5,5.0,350.0
Indira Nagar,1650.0,3,3.0,200.0
Indira Nagar,2800.0,4,4.0,365.0
Indira Nagar,1260.0,2,2.0,120.0
Indira Nagar,1149.0,2,2.0,130.0
Indira Nagar,2400.0,6,6.0,475.0
JP Nagar,1850.0,3,3.0,150.0
JP Nagar,1000.0,2,2.0,35.0
JP Nagar,1100.0,2,2.0,70.0
JP Nagar,940.0,2,2.0,49.0
JP Nagar,4624.5,4,4.0,314.5
JP Nagar,1078.0,2,2.0,45.0
JP Nagar,1050.0,1,1.0,44.0
JP Nagar,1352.5,2,2.0,93.865
JP Nagar,1200.0,2,2.0,62.0
JP Nagar,1300.0,2,2.0,90.87
JP Nagar,1315.0,3,2.0,85.4
JP Nagar,1690.0,3,3.0,112.0
JP Nagar,750.0,1,1.0,52.5
JP Nagar,1200.0,2,2.0,78.0
JP Nagar,1850.0,3,2.0,110.0
JP Nagar,1100.0,2,2.0,45.0
JP Nagar,1197.0,2,2.0,47.88
JP Nagar,2700.0,7,4.0,160.0
JP Nagar,820.0,2,2.0,45.0
JP Nagar,1750.0,3,3.0,123.0
JP Nagar,745.0,1,1.0,34.27
